,ALL INDIA LIST OF DISTRICTS,,,
,Phase 1 - 54 Districts - PAHAL (DBTL) launched on 15.11.2014,,,
S.No.,State,Districts,Phase,
557 Uttar_Pradesh,Kanpur_Nagar,Phase,2
558 Uttar_Pradesh,Kashiram Nagar,Phase,2
559 Uttar_Pradesh,Kaushambi,Phase,2
560 Uttar_Pradesh,Kushinagar,Phase,2
561 Uttar_Pradesh,Lakhimpur Kheri,Phase,2
562 Uttar_Pradesh,Lalitpur,Phase,2
563 Uttar_Pradesh,Lucknow,Phase,2
564 Uttar_Pradesh,Maharajganj,Phase,2
565 Uttar_Pradesh,Mahoba,Phase,2
566 Uttar_Pradesh,Mainpuri,Phase,2

567 Uttar_Pradesh,Mathura,Phase,2
568 Uttar_Pradesh,Mau,Phase,2
569 Uttar_Pradesh,Meerut,Phase,2
570 Uttar_Pradesh,Mirzapur,Phase,2
571 Uttar_Pradesh,Moradabad,Phase,2
572 Uttar_Pradesh,Muzaffarnagar,Phase,2
573 Uttar_Pradesh,Pilibhit,Phase,2
574 Uttar_Pradesh,Pratapgarh(UP),Phase,2
575 Uttar_Pradesh,Rae_Bareli,Phase,2
576 Uttar_Pradesh,Rampur,Phase,2
577 Uttar_Pradesh,Saharanpur,Phase,2
578 Uttar_Pradesh,Sambhal,Phase,2
579 Uttar_Pradesh,Sant_Kabir_Nagar,Phase,2
580 Uttar_Pradesh,Sant_Ravidas_Nagar,Phase,2
581 Uttar_Pradesh,Shahjahanpur,Phase,2
582 Uttar_Pradesh,Shamli,Phase,2
583 Uttar_Pradesh,Shrawasti,Phase,2
584 Uttar_Pradesh,Siddharthnagar,Phase,2
585 Uttar_Pradesh,Sitapur,Phase,2
586 Uttar_Pradesh,Sonbhadra,Phase,2
587 Uttar_Pradesh,Sultanpur,Phase,2
588 Uttar_Pradesh,Unnao,Phase,2
589 Uttar_Pradesh,Varanasi,Phase,2
590 Uttarakhand,Almora,Phase,2
591 Uttarakhand,Bageshwar,Phase,2
592 Uttarakhand,Chamoli,Phase,2
593 Uttarakhand,Champawat,Phase,2
594 Uttarakhand,Dehradun,Phase,2
595 Uttarakhand,Haridwar,Phase,2
596 Uttarakhand,Nainital,Phase,2
597 Uttarakhand,Pauri_Garhwal,Phase,2
598 Uttarakhand,Pithoragarh,Phase,2
599 Uttarakhand,Rudraprayag,Phase,2

600 Uttarakhand,Tehri_Garhwal,Phase,2
601 Uttarakhand,Udham_Singh_Nagar,Phase,2
602 Uttarakhand,Uttarkashi,Phase,2
603 West_Bengal,Alipurduar,Phase,2
604 West_Bengal,Bankura,Phase,2
605 West_Bengal,Barddhaman,Phase,2
606 West_Bengal,Birbhum,Phase,2
607 West_Bengal,Cooch_Behar,Phase,2
608 West_Bengal,Dakshin_Dinajpur,Phase,2
609 West_Bengal,Darjeeling,Phase,2
610 West_Bengal,Hooghly,Phase,2
611 West_Bengal,Howrah,Phase,2
612 West_Bengal,Jalpaiguri,Phase,2
613 West_Bengal,Kolkata,Phase,2
614 West_Bengal,Malda,Phase,2
615 West_Bengal,Murshidabad,Phase,2
616 West_Bengal,Nadia,Phase,2
617 West_Bengal,North_24_Parganas,Phase,2
618 West_Bengal,Paschim_Medinipur,Phase,2
619 West_Bengal,Purba_Medinipur,Phase,2
620 West_Bengal,Puruliya,Phase,2
621 West_Bengal,South_24_Parganas,Phase,2
622 West_Bengal,Uttar_Dinajpur,Phase,2
